CaseID;Activity;Timestamp;Party_Names;Area_of_Law;EurLex_Link;EurLex_Country;ECLI;Activity_Party;Activity_group;Case_Category
C-146/25 P;Application (OJ);2025-08-04;Puma v EUIPO;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0146;EN;;;Applications;C
C-148/24 P;Order;2025-07-03;UY v Commission;Public health Public health;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0148;;ECLI:EU:C:2025:536;;Orders;C
C-148/24 P;Application (OJ);2025-08-11;UY v Commission;Public health Public health;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0148;;;;Applications;C
C-148/25;Order;2025-07-08;Emscher Aufbereitung;Taxation - Excise duties Taxation - Excise duties Principles of Union law;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0148;;ECLI:EU:C:2025:588;;Orders;C
C-149/23;Application (OJ);2023-04-14;Commission v Germany (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0149;DE;;;Applications;C
C-149/23;Judgment;2025-03-06;Commission v Germany (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0149;DE;ECLI:EU:C:2025:145;;Judgments;C
C-149/23;Judgment (Summary);2025-03-06;Commission v Germany (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0149;DE;ECLI:EU:C:2025:145;;Judgments;C
C-149/23;Judgment (OJ);2025-04-11;Commission v Germany (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0149;DE;;;Judgments;C
C-150/23;Application (OJ);2023-04-14;Commission v Luxembourg (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0150;FR;;;Applications;C
C-150/23;Judgment;2025-03-06;Commission v Luxembourg (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0150;FR;ECLI:EU:C:2025:146;;Judgments;C
C-150/23;Judgment (Summary);2025-03-06;Commission v Luxembourg (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0150;FR;ECLI:EU:C:2025:146;;Judgments;C
C-150/23;Judgment (OJ);2025-04-11;Commission v Luxembourg (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0150;FR;;;Judgments;C
C-152/23;Application (OJ);2023-04-14;Commission v Czech Republic (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0152;CS;;;Applications;C
C-152/23;Judgment;2025-03-06;Commission v Czech Republic (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0152;CS;ECLI:EU:C:2025:147;;Judgments;C
C-152/23;Judgment (Summary);2025-03-06;Commission v Czech Republic (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0152;CS;ECLI:EU:C:2025:147;;Judgments;C
C-152/23;Judgment (OJ);2025-04-11;Commission v Czech Republic (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0152;CS;;;Judgments;C
C-152/25 P;Order;2025-09-11;Hecht Pharma v EUIPO;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0152;;ECLI:EU:C:2025:728;;Orders;C
C-154/23;Application (OJ);2023-04-14;Commission v Estonia (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0154;ET;;;Applications;C
C-154/23;Judgment;2025-03-06;Commission v Estonia (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0154;ET;ECLI:EU:C:2025:148;;Judgments;C
C-154/23;Judgment (Summary);2025-03-06;Commission v Estonia (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0154;ET;ECLI:EU:C:2025:148;;Judgments;C
C-154/23;Judgment (OJ);2025-04-11;Commission v Estonia (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0154;ET;;;Judgments;C
C-155/23;Application (OJ);2023-04-14;Commission v Hungary (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0155;HU;;;Applications;C
C-155/23;Judgment;2025-03-06;Commission v Hungary (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0155;HU;ECLI:EU:C:2025:151;;Judgments;C
C-155/23;Judgment (Summary);2025-03-06;Commission v Hungary (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0155;HU;ECLI:EU:C:2025:151;;Judgments;C
C-155/23;Judgment (OJ);2025-04-11;Commission v Hungary (Directive lanceurs d’alerte);Approximation of laws Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0155;HU;;;Judgments;C
C-158/23;Request for a preliminary ruling;2023-03-15;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;;;Requests;C
C-158/23;Application (OJ);2023-06-16;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;;;Applications;C
C-158/23;Statement of case or written observations;2023-06-26;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;;;Statements;C
C-158/23;Statement of case or written observations;2023-07-13;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;;;Statements;C
C-158/23;Statement of case or written observations;2023-07-17;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;;;Statements;C
C-158/23;Opinion;2024-06-06;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CC0158;NL;ECLI:EU:C:2024:461;;Opinions;C
C-158/23;Abstract;2025-02-04;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;ECLI:EU:C:2025:52;;Abstracts;C
C-158/23;Judgment;2025-02-04;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;ECLI:EU:C:2025:52;;Judgments;C
C-158/23;Judgment (OJ);2025-03-14;Keren;area of freedom, security and justice - Borders, asylum and immigration - asylum policy area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0158;NL;;;Judgments;C
C-16/24;Request for a preliminary ruling;2024-01-11;Sinalov;Law governing the institutions Law governing the institutions Fundamental rights - Charter of Fundamental Rights;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0016;BG;;;Requests;C
C-16/24;Request for a preliminary ruling - Addendum;2024-01-17;Sinalov;Law governing the institutions Law governing the institutions Fundamental rights - Charter of Fundamental Rights;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0016;BG;;;Requests;C
C-16/24;Application (OJ);2024-04-05;Sinalov;Law governing the institutions Law governing the institutions Fundamental rights - Charter of Fundamental Rights;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0016;BG;;;Applications;C
C-16/24;Statement of case or written observations;2024-05-15;Sinalov;Law governing the institutions Law governing the institutions Fundamental rights - Charter of Fundamental Rights;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0016;BG;;;Statements;C
C-16/24;National decision following the preliminary ruling;2025-02-27;;;;BG;;;National decisions;C
C-16/24;National decision following the preliminary ruling;2025-02-27;;;;BG;;;National decisions;C
C-16/24;Judgment;2025-02-27;Sinalov;Law governing the institutions Law governing the institutions Fundamental rights - Charter of Fundamental Rights;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0016;BG;ECLI:EU:C:2025:116;;Judgments;C
C-16/24;Judgment (OJ);2025-04-04;Sinalov;Law governing the institutions Law governing the institutions Fundamental rights - Charter of Fundamental Rights;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0016;BG;;;Judgments;C
C-16/25 P;Order;2025-07-08;Finastra International v EUIPO;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0016;EN;ECLI:EU:C:2025:537;;Orders;C
C-16/25 P;Application (OJ);2025-08-18;Finastra International v EUIPO;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0016;EN;;;Applications;C
C-163/23;Application (OJ);2023-05-12;Palognali;Social policy Social policy Freedom of movement for persons - Freedom of movement for workers Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0163;;;;Applications;C
C-163/23;Order;2025-03-06;Palognali;Social policy Social policy Freedom of movement for persons - Freedom of movement for workers Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0163;;ECLI:EU:C:2025:164;;Orders;C
C-163/23;Order (Information);2025-03-06;Palognali;Social policy Social policy Freedom of movement for persons - Freedom of movement for workers Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0163;;ECLI:EU:C:2025:164;;Orders;C
C-163/23;Order (OJ);2025-06-06;Palognali;Social policy Social policy Freedom of movement for persons - Freedom of movement for workers Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0163;;;;Orders;C
C-164/24;Request for a preliminary ruling;2024-03-01;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;;;Requests;C
C-164/24;Application (OJ);2024-05-03;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;;;Applications;C
C-164/24;Statement of case or written observations;2024-06-19;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;;;Statements;C
C-164/24;Statement of case or written observations;2024-06-28;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;;;Statements;C
C-164/24;Statement of case or written observations;2024-07-02;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;;;Statements;C
C-164/24;Judgment;2025-04-03;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;ECLI:EU:C:2025:241;;Judgments;C
C-164/24;Judgment (OJ);2025-05-23;Cityland;Taxation - Value added tax Taxation - Value added tax;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0164;BG;;;Judgments;C
C-167/25;Request for a preliminary ruling;2025-01-22;Swiss International Air Lines;Transport - Compensation and assistance to passengers Transport - Compensation and assistance to passengers;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0167;;;;Requests;C
C-167/25;Order;2025-04-22;Swiss International Air Lines;Transport - Compensation and assistance to passengers Transport - Compensation and assistance to passengers;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0167;;ECLI:EU:C:2025:319;;Orders;C
C-167/25;Application (OJ);2025-05-02;Swiss International Air Lines;Transport - Compensation and assistance to passengers Transport - Compensation and assistance to passengers;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0167;;;;Applications;C
C-167/25;Removal (OJ);2025-07-21;Swiss International Air Lines;Transport - Compensation and assistance to passengers Transport - Compensation and assistance to passengers;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0167;;;;Removals;C
C-17/24;Request for a preliminary ruling;2024-01-11;CeramTec;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0017;FR;;;Requests;C
C-17/24;Application (OJ);2024-03-15;CeramTec;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0017;FR;;;Applications;C
C-17/24;Opinion;2025-02-06;CeramTec;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CC0017;FR;ECLI:EU:C:2025:62;;Opinions;C
C-17/24;Judgment;2025-06-19;CeramTec;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0017;FR;ECLI:EU:C:2025:455;;Judgments;C
C-17/24;Judgment (OJ);2025-08-11;CeramTec;Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0017;FR;;;Judgments;C
C-178/25 P(I);Order;2025-07-15;EnBW Energie Baden-Württemberg v Hanseatic Energy Hub and Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0178;;ECLI:EU:C:2025:581;;Orders;C
